% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2	ccId
9.205	1	1	921	6	2	26	3662	26	3662	0
9.205	1	2	921	6	1	26	3662	26	3662	0
9.206	1	2	921	7	1	26	3662	26	3662	0
9.206	1	1	921	7	2	26	3662	26	3662	0
9.207	1	1	921	8	2	26	3662	26	3662	0
9.207	1	2	921	8	1	26	3662	26	3662	0
9.208	1	2	921	9	1	26	3662	26	3662	0
9.208	1	1	921	9	2	26	3662	26	3662	0
9.209	1	1	921	10	2	26	3662	26	3662	0
9.209	1	2	921	10	1	26	3662	26	3662	0
9.21	1	2	922	1	1	26	3662	26	3662	0
9.21	1	1	922	1	2	26	3662	26	3662	0
9.211	1	1	922	2	2	26	3662	26	3662	0
9.211	1	2	922	2	1	26	3662	26	3662	0
9.212	1	2	922	3	1	26	3662	26	3662	0
9.212	1	1	922	3	2	26	3662	26	3662	0
9.213	1	1	922	4	2	26	3662	26	3662	0
9.213	1	2	922	4	1	26	3662	26	3662	0
9.214	1	2	922	5	1	26	3662	26	3662	0
9.214	1	1	922	5	2	26	3662	26	3662	0
9.215	1	2	922	6	1	26	7708	26	7708	0
9.216	1	2	922	7	1	26	7708	26	7708	0
9.217	1	2	922	8	1	26	7708	26	7708	0
9.219	1	1	922	10	2	26	7708	26	7708	0
9.22	1	2	923	1	1	26	7708	26	7708	0
9.228	1	2	923	9	1	26	7708	26	7708	0
9.23	1	2	924	1	1	26	7708	26	7708	0
9.239	1	2	924	10	1	28	9422	28	9422	0
9.25	1	1	926	1	2	26	7708	26	7708	0
9.251	1	2	926	2	1	28	4395	28	4395	0
9.251	1	1	926	2	2	26	3662	26	3662	0
9.252	1	1	926	3	2	26	3662	26	3662	0
9.252	1	2	926	3	1	28	4395	28	4395	0
9.253	1	2	926	4	1	28	4395	28	4395	0
9.253	1	1	926	4	2	26	3662	26	3662	0
9.254	1	1	926	5	2	28	4395	28	4395	0
9.254	1	2	926	5	1	28	4395	28	4395	0
9.255	1	2	926	6	1	28	4395	28	4395	0
9.255	1	1	926	6	2	28	4395	28	4395	0
9.256	1	1	926	7	2	28	4395	28	4395	0
9.256	1	2	926	7	1	26	3662	26	3662	0
9.257	1	2	926	8	1	26	3662	26	3662	0
9.257	1	1	926	8	2	28	4395	28	4395	0
9.258	1	1	926	9	2	28	4395	28	4395	0
9.258	1	2	926	9	1	26	3662	26	3662	0
9.259	1	2	926	10	1	28	4395	0	0	0
9.259	1	1	926	10	2	28	4736	28	4736	0
9.26	1	2	927	1	1	26	3662	26	3662	0
9.26	1	1	927	1	2	28	4395	28	4395	0
9.261	1	2	927	2	1	26	7708	26	7708	0
9.262	1	2	927	3	1	26	7708	26	7708	0
9.263	1	2	927	4	1	26	7708	26	7708	0
9.264	1	2	927	5	1	26	7708	26	7708	0
9.265	1	1	927	6	2	26	3662	26	3662	0
9.265	1	2	927	6	1	26	3662	26	3662	0
9.266	1	2	927	7	1	26	7708	26	7708	0
9.267	1	2	927	8	1	26	7708	26	7708	0
9.268	1	2	927	9	1	26	7708	26	7708	0
9.269	1	2	927	10	1	26	7708	26	7708	0
9.27	1	2	928	1	1	26	7708	26	7708	0
9.271	1	2	928	2	1	26	7708	26	7708	0
9.272	1	2	928	3	1	28	9422	28	9422	0
9.273	1	2	928	4	1	28	9422	28	9422	0
9.274	1	2	928	5	1	28	9422	28	9422	0
9.275	1	2	928	6	1	28	9422	28	9422	0
9.276	1	2	928	7	1	28	9422	28	9422	0
9.277	1	2	928	8	1	28	9422	28	9422	0
9.278	1	2	928	9	1	28	9422	28	9422	0
9.279	1	2	928	10	1	28	9422	28	9422	0
9.28	1	2	929	1	1	28	9422	28	9422	0
9.281	1	2	929	2	1	28	9422	28	9422	0
9.282	1	2	929	3	1	28	9422	28	9422	0
9.283	1	2	929	4	1	28	9422	28	9422	0
9.288	1	2	929	9	1	28	9422	28	9422	0
9.289	1	2	929	10	1	28	9422	28	9422	0
9.29	1	2	930	1	1	26	7708	26	7708	0
9.291	1	2	930	2	1	26	7708	26	7708	0
9.292	1	2	930	3	1	26	7708	26	7708	0
9.293	1	2	930	4	1	26	7708	26	7708	0
9.294	1	2	930	5	1	26	7708	26	7708	0
9.295	1	2	930	6	1	26	7708	26	7708	0
9.296	1	2	930	7	1	26	7708	26	7708	0
9.299	1	1	930	10	2	26	7708	26	7708	0
9.3	1	1	931	1	2	26	7708	26	7708	0
9.301	1	2	931	2	1	26	3662	26	3662	0
9.301	1	1	931	2	2	26	3662	26	3662	0
9.302	1	2	931	3	1	26	7708	26	7708	0
9.303	1	2	931	4	1	26	7708	26	7708	0
9.304	1	2	931	5	1	26	7708	26	7708	0
9.305	1	2	931	6	1	26	7708	26	7708	0
9.306	1	2	931	7	1	26	7708	26	7708	0
9.307	1	2	931	8	1	26	7708	26	7708	0
9.308	1	2	931	9	1	26	7708	26	7708	0
9.309	1	2	931	10	1	26	7708	26	7708	0
9.31	1	2	932	1	1	28	9422	28	9422	0
9.311	1	2	932	2	1	28	9422	28	9422	0
9.312	1	2	932	3	1	26	7708	26	7708	0
9.313	1	2	932	4	1	26	7708	26	7708	0
9.314	1	1	932	5	2	26	7708	26	7708	0
9.315	1	2	932	6	1	26	7708	26	7708	0
9.317	1	2	932	8	1	26	7708	26	7708	0
9.327	1	2	933	8	1	26	7708	26	7708	0
9.328	1	2	933	9	1	26	7708	26	7708	0
9.337	1	2	934	8	1	26	7708	26	7708	0
9.348	1	1	935	9	2	26	7708	26	7708	0
9.349	1	1	935	10	2	26	7708	26	7708	0
9.35	1	1	936	1	2	28	9422	28	9422	0
9.351	1	2	936	2	1	24	6882	24	6882	0
9.352	1	2	936	3	1	24	6882	24	6882	0
9.353	1	2	936	4	1	24	6882	24	6882	0
9.354	1	2	936	5	1	24	6882	24	6882	0
9.355	1	2	936	6	1	24	6882	24	6882	0
9.356	1	2	936	7	1	26	7708	26	7708	0
9.357	1	2	936	8	1	26	7708	26	7708	0
9.358	1	2	936	9	1	26	7708	26	7708	0
9.359	1	2	936	10	1	26	7708	26	7708	0
9.36	1	2	937	1	1	26	7708	26	7708	0
9.361	1	2	937	2	1	26	7708	26	7708	0
9.366	1	2	937	7	1	26	7708	26	7708	0
9.369	1	1	937	10	2	26	7708	26	7708	0
9.378	1	2	938	9	1	26	7708	26	7708	0
9.393	1	2	940	4	1	26	7708	26	7708	0
9.396	1	2	940	7	1	26	7708	26	7708	0
9.397	1	2	940	8	1	26	7708	26	7708	0
9.398	1	2	940	9	1	26	7708	26	7708	0
9.399	1	2	940	10	1	26	7708	26	7708	0
9.4	1	2	941	1	1	26	7708	26	7708	0
9.401	1	2	941	2	1	26	7708	26	7708	0
9.402	1	2	941	3	1	28	9422	28	9422	0
9.403	1	1	941	4	2	26	3662	26	3662	0
9.403	1	2	941	4	1	28	4395	28	4395	0
9.404	1	2	941	5	1	28	4395	28	4395	0
9.404	1	1	941	5	2	26	3662	26	3662	0
9.405	1	1	941	6	2	26	3662	26	3662	0
9.405	1	2	941	6	1	28	4395	28	4395	0
9.406	1	2	941	7	1	28	4395	28	4395	0
9.406	1	1	941	7	2	26	3662	26	3662	0
9.407	1	1	941	8	2	26	3662	26	3662	0
9.407	1	2	941	8	1	28	4395	28	4395	0
9.408	1	2	941	9	1	28	4395	28	4395	0
9.408	1	1	941	9	2	26	3662	26	3662	0
9.409	1	1	941	10	2	26	3662	26	3662	0
9.409	1	2	941	10	1	28	4395	28	4395	0
9.41	1	2	942	1	1	28	4395	28	4395	0
9.41	1	1	942	1	2	26	3662	26	3662	0
9.411	1	1	942	2	2	26	3662	26	3662	0
9.411	1	2	942	2	1	28	4395	28	4395	0
9.412	1	2	942	3	1	28	4395	28	4395	0
9.412	1	1	942	3	2	26	3662	26	3662	0
9.413	1	1	942	4	2	26	7708	26	7708	0
9.417	1	2	942	8	1	28	9422	28	9422	0
9.424	1	1	943	5	2	26	3662	26	3662	0
9.424	1	2	943	5	1	28	4395	28	4395	0
9.425	1	2	943	6	1	28	4395	28	4395	0
9.425	1	1	943	6	2	26	3662	26	3662	0
9.426	1	1	943	7	2	26	3662	26	3662	0
9.426	1	2	943	7	1	28	4395	28	4395	0
9.427	1	2	943	8	1	28	4395	28	4395	0
9.427	1	1	943	8	2	26	3662	26	3662	0
9.428	1	1	943	9	2	26	3662	26	3662	0
9.428	1	2	943	9	1	26	3662	26	3662	0
9.429	1	2	943	10	1	26	3662	26	3662	0
9.429	1	1	943	10	2	26	3662	26	3662	0
9.43	1	1	944	1	2	26	3662	26	3662	0
9.43	1	2	944	1	1	26	3662	26	3662	0
9.431	1	2	944	2	1	26	3662	26	3662	0
9.431	1	1	944	2	2	26	3662	26	3662	0
9.432	1	1	944	3	2	26	3662	26	3662	0
9.432	1	2	944	3	1	26	3662	26	3662	0
9.433	1	2	944	4	1	26	3662	26	3662	0
9.433	1	1	944	4	2	26	3662	26	3662	0
9.434	1	1	944	5	2	26	3662	26	3662	0
9.434	1	2	944	5	1	26	3662	26	3662	0
9.436	1	1	944	7	2	26	7708	26	7708	0
9.438	1	2	944	9	1	26	7708	26	7708	0
9.44	1	1	945	1	2	26	7708	26	7708	0
9.441	1	1	945	2	2	26	7708	26	7708	0
9.442	1	1	945	3	2	26	7708	26	7708	0
9.443	1	1	945	4	2	26	7708	26	7708	0
9.444	1	1	945	5	2	26	7708	26	7708	0
9.445	1	2	945	6	1	28	4395	28	4395	0
9.445	1	1	945	6	2	26	3662	26	3662	0
9.446	1	1	945	7	2	26	3662	26	3662	0
9.446	1	2	945	7	1	26	3662	26	3662	0
9.447	1	2	945	8	1	26	7708	26	7708	0
9.448	1	1	945	9	2	26	7708	26	7708	0
9.452	1	1	946	3	2	26	7708	26	7708	0
9.463	1	2	947	4	1	28	9422	28	9422	0
9.464	1	2	947	5	1	28	9422	28	9422	0
9.465	1	2	947	6	1	28	9422	28	9422	0
9.466	1	2	947	7	1	28	9422	28	9422	0
9.467	1	2	947	8	1	28	9422	28	9422	0
9.468	1	2	947	9	1	28	9422	28	9422	0
9.469	1	2	947	10	1	28	9422	28	9422	0
9.47	1	2	948	1	1	28	9422	28	9422	0
9.471	1	2	948	2	1	28	9422	28	9422	0
9.476	1	2	948	7	1	26	7708	26	7708	0
9.477	1	2	948	8	1	26	7708	26	7708	0
9.478	1	2	948	9	1	26	7708	26	7708	0
9.479	1	2	948	10	1	26	7708	26	7708	0
9.48	1	2	949	1	1	26	7708	26	7708	0
9.481	1	2	949	2	1	26	7708	26	7708	0
9.482	1	2	949	3	1	26	7708	26	7708	0
9.483	1	1	949	4	2	28	4395	28	4395	0
9.483	1	2	949	4	1	26	3662	26	3662	0
9.484	1	1	949	5	2	28	9422	28	9422	0
9.485	1	1	949	6	2	28	9422	28	9422	0
9.488	1	2	949	9	1	24	6882	24	6882	0
9.498	1	1	950	9	2	26	7708	26	7708	0
9.505	1	2	951	6	1	26	7708	26	7708	0
9.522	1	2	953	3	1	26	7708	26	7708	0
9.523	1	2	953	4	1	26	7708	26	7708	0
9.524	1	2	953	5	1	26	7708	26	7708	0
9.525	1	2	953	6	1	26	7708	26	7708	0
9.526	1	2	953	7	1	28	9422	28	9422	0
9.527	1	2	953	8	1	28	9422	28	9422	0
9.528	1	2	953	9	1	28	9422	28	9422	0
9.529	1	2	953	10	1	28	9422	28	9422	0
9.53	1	2	954	1	1	28	9422	28	9422	0
9.531	1	2	954	2	1	28	9422	28	9422	0
9.532	1	1	954	3	2	28	4395	28	4395	0
9.532	1	2	954	3	1	26	3662	26	3662	0
9.533	1	2	954	4	1	26	3662	26	3662	0
9.533	1	1	954	4	2	28	4395	28	4395	0
9.534	1	1	954	5	2	28	9422	28	9422	0
9.538	1	2	954	9	1	26	7708	26	7708	0
9.54	1	2	955	1	1	26	7708	26	7708	0
9.547	1	1	955	8	2	26	7708	26	7708	0
9.549	1	2	955	10	1	24	6882	24	6882	0
9.55	1	2	956	1	1	24	6882	24	6882	0
9.555	1	2	956	6	1	22	5861	22	5861	0
9.563	1	2	957	4	1	26	7708	26	7708	0
9.571	1	2	958	2	1	26	7708	26	7708	0
9.572	1	2	958	3	1	26	7708	26	7708	0
9.573	1	2	958	4	1	26	7708	26	7708	0
9.574	1	2	958	5	1	26	7708	26	7708	0
9.575	1	2	958	6	1	26	7708	26	7708	0
9.576	1	2	958	7	1	26	7708	26	7708	0
9.577	1	2	958	8	1	26	7708	26	7708	0
9.578	1	2	958	9	1	26	7708	26	7708	0
9.579	1	2	958	10	1	26	7708	26	7708	0
9.58	1	2	959	1	1	26	7708	26	7708	0
9.581	1	1	959	2	2	26	3662	26	3662	0
9.581	1	2	959	2	1	26	3662	26	3662	0
9.582	1	2	959	3	1	26	3662	26	3662	0
9.582	1	1	959	3	2	26	3662	26	3662	0
9.583	1	1	959	4	2	26	3662	26	3662	0
9.583	1	2	959	4	1	26	3662	26	3662	0
9.584	1	2	959	5	1	26	3662	26	3662	0
9.584	1	1	959	5	2	26	3662	26	3662	0
9.585	1	1	959	6	2	26	3662	26	3662	0
9.585	1	2	959	6	1	26	3662	26	3662	0
9.586	1	2	959	7	1	26	3662	26	3662	0
9.586	1	1	959	7	2	26	3662	26	3662	0
9.587	1	1	959	8	2	26	3662	26	3662	0
9.587	1	2	959	8	1	26	3662	26	3662	0
9.588	1	2	959	9	1	26	3662	26	3662	0
9.588	1	1	959	9	2	26	3662	26	3662	0
9.589	1	1	959	10	2	26	3662	26	3662	0
9.589	1	2	959	10	1	26	3662	26	3662	0
9.59	1	2	960	1	1	26	3662	26	3662	0
9.59	1	1	960	1	2	26	3662	26	3662	0
9.591	1	1	960	2	2	26	3662	26	3662	0
9.591	1	2	960	2	1	26	3662	26	3662	0
9.592	1	2	960	3	1	26	7708	26	7708	0
9.593	1	2	960	4	1	26	7708	26	7708	0
9.594	1	2	960	5	1	26	7708	26	7708	0
9.595	1	2	960	6	1	26	7708	26	7708	0
9.596	1	1	960	7	2	26	3662	26	3662	0
9.596	1	2	960	7	1	26	3662	26	3662	0
9.597	1	2	960	8	1	26	7708	26	7708	0
9.6	1	2	961	1	1	26	7708	26	7708	0
9.602	1	2	961	3	1	26	7708	26	7708	0
9.603	1	2	961	4	1	26	7708	26	7708	0
9.604	1	2	961	5	1	26	7708	26	7708	0
9.605	1	2	961	6	1	26	7708	26	7708	0
9.606	1	2	961	7	1	26	7708	26	7708	0
9.607	1	2	961	8	1	26	7708	26	7708	0
9.608	1	2	961	9	1	26	7708	26	7708	0
9.612	1	2	962	3	1	26	7708	26	7708	0
9.614	1	2	962	5	1	26	7708	26	7708	0
9.615	1	2	962	6	1	26	7708	26	7708	0
9.616	1	2	962	7	1	26	7708	26	7708	0
9.617	1	2	962	8	1	26	7708	26	7708	0
9.618	1	2	962	9	1	26	7708	26	7708	0
9.619	1	2	962	10	1	26	7708	26	7708	0
9.62	1	2	963	1	1	26	7708	26	7708	0
9.624	1	2	963	5	1	26	7708	26	7708	0
9.625	1	2	963	6	1	26	7708	26	7708	0
9.626	1	2	963	7	1	26	7708	26	7708	0
9.627	1	2	963	8	1	26	7708	26	7708	0
9.628	1	2	963	9	1	26	7708	26	7708	0
9.629	1	2	963	10	1	26	7708	26	7708	0
9.63	1	1	964	1	2	28	4395	28	4395	0
9.63	1	2	964	1	1	26	3662	26	3662	0
9.631	1	2	964	2	1	26	3662	26	3662	0
9.631	1	1	964	2	2	28	4395	28	4395	0
9.632	1	1	964	3	2	28	4395	28	4395	0
9.632	1	2	964	3	1	26	3662	26	3662	0
9.633	1	2	964	4	1	26	3662	26	3662	0
9.633	1	1	964	4	2	28	4395	28	4395	0
9.634	1	1	964	5	2	28	4395	28	4395	0
9.634	1	2	964	5	1	26	3662	26	3662	0
9.635	1	2	964	6	1	26	3662	26	3662	0
9.635	1	1	964	6	2	28	4395	28	4395	0
9.636	1	1	964	7	2	28	4395	28	4395	0
9.636	1	2	964	7	1	26	3662	26	3662	0
9.637	1	2	964	8	1	26	3662	26	3662	0
9.637	1	1	964	8	2	28	4395	28	4395	0
9.638	1	1	964	9	2	26	3662	26	3662	0
9.638	1	2	964	9	1	26	3662	26	3662	0
9.639	1	2	964	10	1	26	3662	26	3662	0
9.639	1	1	964	10	2	26	3662	26	3662	0
9.64	1	1	965	1	2	26	7708	26	7708	0
9.644	1	2	965	5	1	26	7708	26	7708	0
9.645	1	2	965	6	1	26	7708	26	7708	0
9.649	1	1	965	10	2	26	7708	26	7708	0
9.659	1	2	966	10	1	26	7708	26	7708	0
9.671	1	2	968	2	1	26	7708	26	7708	0
9.679	1	2	968	10	1	26	7708	26	7708	0
9.68	1	2	969	1	1	26	7708	26	7708	0
9.681	1	2	969	2	1	26	7708	26	7708	0
9.682	1	2	969	3	1	26	7708	26	7708	0
9.683	1	1	969	4	2	26	3662	26	3662	0
9.683	1	2	969	4	1	26	3662	26	3662	0
9.684	1	2	969	5	1	26	3662	26	3662	0
9.684	1	1	969	5	2	26	3662	26	3662	0
9.685	1	1	969	6	2	26	3662	26	3662	0
9.685	1	2	969	6	1	26	3662	26	3662	0
9.686	1	2	969	7	1	26	3662	26	3662	0
9.686	1	1	969	7	2	26	3662	26	3662	0
9.687	1	1	969	8	2	26	3662	26	3662	0
9.687	1	2	969	8	1	26	3662	26	3662	0
9.688	1	2	969	9	1	26	3662	26	3662	0
9.688	1	1	969	9	2	26	3662	26	3662	0
9.689	1	1	969	10	2	26	3662	26	3662	0
9.689	1	2	969	10	1	26	3662	26	3662	0
9.69	1	2	970	1	1	26	3662	26	3662	0
9.69	1	1	970	1	2	26	3662	26	3662	0
9.691	1	1	970	2	2	26	3662	26	3662	0
9.691	1	2	970	2	1	26	3662	26	3662	0
9.692	1	2	970	3	1	26	3662	26	3662	0
9.692	1	1	970	3	2	26	3662	26	3662	0
9.693	1	1	970	4	2	26	7708	26	7708	0
9.697	1	2	970	8	1	26	7708	26	7708	0
9.698	1	1	970	9	2	26	7708	26	7708	0
9.705	1	2	971	6	1	26	7708	26	7708	0
9.728	1	2	973	9	1	26	7708	26	7708	0
9.729	1	2	973	10	1	26	7708	26	7708	0
9.732	1	1	974	3	2	26	7708	26	7708	0
9.733	1	1	974	4	2	26	7708	26	7708	0
9.734	1	1	974	5	2	28	9422	28	9422	0
9.738	1	2	974	9	1	26	7708	26	7708	0
9.739	1	2	974	10	1	26	7708	26	7708	0
9.74	1	2	975	1	1	26	7708	26	7708	0
9.741	1	2	975	2	1	26	7708	26	7708	0
9.742	1	2	975	3	1	26	7708	26	7708	0
9.743	1	2	975	4	1	26	7708	26	7708	0
9.747	1	1	975	8	2	28	9422	28	9422	0
9.748	1	2	975	9	1	28	9422	28	9422	0
9.753	1	2	976	4	1	28	9422	28	9422	0
9.777	1	2	978	8	1	26	7708	26	7708	0
9.778	1	2	978	9	1	26	7708	26	7708	0
9.779	1	2	978	10	1	26	7708	26	7708	0
9.78	1	2	979	1	1	26	7708	26	7708	0
9.781	1	1	979	2	2	26	3662	26	3662	0
9.781	1	2	979	2	1	26	3662	26	3662	0
9.782	1	2	979	3	1	26	3662	26	3662	0
9.782	1	1	979	3	2	28	4395	28	4395	0
9.783	1	1	979	4	2	28	4395	28	4395	0
9.783	1	2	979	4	1	26	3662	26	3662	0
9.784	1	2	979	5	1	26	3662	26	3662	0
9.784	1	1	979	5	2	28	4395	28	4395	0
9.785	1	1	979	6	2	28	4395	28	4395	0
9.785	1	2	979	6	1	26	3662	26	3662	0
9.786	1	2	979	7	1	26	3662	26	3662	0
9.786	1	1	979	7	2	28	4395	28	4395	0
9.787	1	1	979	8	2	28	4395	28	4395	0
9.787	1	2	979	8	1	26	3662	26	3662	0
9.788	1	2	979	9	1	26	3662	26	3662	0
9.788	1	1	979	9	2	28	4395	28	4395	0
9.789	1	1	979	10	2	28	9422	28	9422	0
9.796	1	1	980	7	2	28	9422	28	9422	0
9.805	1	2	981	6	1	26	7708	26	7708	0
9.822	1	2	983	3	1	28	9422	28	9422	0
9.823	1	2	983	4	1	28	9422	28	9422	0
9.826	1	2	983	7	1	28	9422	28	9422	0
9.827	1	2	983	8	1	28	9422	28	9422	0
9.828	1	2	983	9	1	28	9422	28	9422	0
9.829	1	2	983	10	1	28	9422	28	9422	0
9.83	1	1	984	1	2	26	3662	26	3662	0
9.83	1	2	984	1	1	28	4395	28	4395	0
9.831	1	2	984	2	1	28	4395	28	4395	0
9.831	1	1	984	2	2	26	3662	26	3662	0
9.832	1	1	984	3	2	26	3662	26	3662	0
9.832	1	2	984	3	1	28	4395	28	4395	0
9.833	1	2	984	4	1	28	4395	28	4395	0
9.833	1	1	984	4	2	26	3662	26	3662	0
9.834	1	1	984	5	2	26	3662	26	3662	0
9.834	1	2	984	5	1	28	4395	28	4395	0
9.835	1	2	984	6	1	28	4395	28	4395	0
9.835	1	1	984	6	2	26	3662	26	3662	0
9.836	1	1	984	7	2	26	7708	26	7708	0
9.84	1	2	985	1	1	28	9422	28	9422	0
9.845	1	1	985	6	2	26	7708	26	7708	0
9.852	1	2	986	3	1	26	7708	26	7708	0
9.871	1	2	988	2	1	28	9422	28	9422	0
9.872	1	2	988	3	1	28	9422	28	9422	0
9.873	1	2	988	4	1	28	9422	28	9422	0
9.874	1	2	988	5	1	28	9422	28	9422	0
9.875	1	2	988	6	1	28	9422	28	9422	0
9.876	1	2	988	7	1	26	7708	26	7708	0
9.877	1	2	988	8	1	26	7708	26	7708	0
9.878	1	2	988	9	1	26	7708	26	7708	0
9.879	1	1	988	10	2	26	3662	26	3662	0
9.879	1	2	988	10	1	26	3662	26	3662	0
9.88	1	2	989	1	1	26	3662	26	3662	0
9.88	1	1	989	1	2	26	3662	26	3662	0
9.881	1	1	989	2	2	26	3662	26	3662	0
9.881	1	2	989	2	1	26	3662	26	3662	0
9.882	1	2	989	3	1	26	3662	26	3662	0
9.882	1	1	989	3	2	26	3662	26	3662	0
9.883	1	1	989	4	2	26	3662	26	3662	0
9.883	1	2	989	4	1	26	3662	26	3662	0
9.884	1	2	989	5	1	26	3662	26	3662	0
9.884	1	1	989	5	2	26	3662	26	3662	0
9.885	1	1	989	6	2	26	7708	26	7708	0
9.889	1	2	989	10	1	26	7708	26	7708	0
9.894	1	1	990	5	2	26	7708	26	7708	0
9.896	1	2	990	7	1	28	9422	28	9422	0
9.901	1	2	991	2	1	26	7708	26	7708	0
9.902	1	2	991	3	1	26	7708	26	7708	0
9.921	1	2	993	2	1	26	7708	26	7708	0
9.922	1	2	993	3	1	26	7708	26	7708	0
9.923	1	2	993	4	1	26	7708	26	7708	0
9.924	1	2	993	5	1	26	7708	26	7708	0
9.925	1	2	993	6	1	26	7708	26	7708	0
9.926	1	2	993	7	1	24	6882	24	6882	0
9.927	1	2	993	8	1	24	6882	24	6882	0
9.928	1	1	993	9	2	26	3662	26	3662	0
9.928	1	2	993	9	1	24	3182	24	3182	0
9.929	1	2	993	10	1	24	3182	24	3182	0
9.929	1	1	993	10	2	26	3662	26	3662	0
9.93	1	1	994	1	2	26	3662	26	3662	0
9.93	1	2	994	1	1	22	2769	22	2769	0
9.931	1	2	994	2	1	22	2769	22	2769	0
9.931	1	1	994	2	2	26	3662	26	3662	0
9.932	1	1	994	3	2	26	3662	26	3662	0
9.932	1	2	994	3	1	22	2769	22	2769	0
9.933	1	2	994	4	1	22	2769	22	2769	0
9.933	1	1	994	4	2	26	3662	26	3662	0
9.934	1	1	994	5	2	26	3662	26	3662	0
9.934	1	2	994	5	1	22	2769	22	2769	0
9.935	1	2	994	6	1	22	2769	22	2769	0
9.935	1	1	994	6	2	26	3662	26	3662	0
9.936	1	1	994	7	2	26	3662	26	3662	0
9.936	1	2	994	7	1	22	2769	22	2769	0
9.937	1	1	994	8	2	26	7708	26	7708	0
9.938	1	2	994	9	1	24	6882	24	6882	0
9.942	1	2	995	3	1	24	6882	24	6882	0
9.943	1	1	995	4	2	26	7708	26	7708	0
9.956	1	2	996	7	1	26	7708	26	7708	0
9.966	1	2	997	7	1	26	7708	26	7708	0
9.973	1	2	998	4	1	26	7708	26	7708	0
9.974	1	2	998	5	1	26	7708	26	7708	0
9.975	1	2	998	6	1	26	7708	26	7708	0
9.976	1	2	998	7	1	26	7708	26	7708	0
9.977	1	1	998	8	2	28	4395	28	4395	0
9.977	1	2	998	8	1	26	3662	26	3662	0
9.978	1	2	998	9	1	26	3662	26	3662	0
9.978	1	1	998	9	2	26	3662	26	3662	0
9.979	1	1	998	10	2	26	3662	26	3662	0
9.979	1	2	998	10	1	26	3662	26	3662	0
9.98	1	2	999	1	1	26	3662	26	3662	0
9.98	1	1	999	1	2	28	4395	28	4395	0
9.981	1	1	999	2	2	28	4395	28	4395	0
9.981	1	2	999	2	1	26	3662	26	3662	0
9.982	1	2	999	3	1	26	3662	26	3662	0
9.982	1	1	999	3	2	26	3662	26	3662	0
9.983	1	1	999	4	2	26	3662	26	3662	0
9.983	1	2	999	4	1	26	3662	26	3662	0
9.984	1	2	999	5	1	26	3662	26	3662	0
9.984	1	1	999	5	2	26	3662	26	3662	0
9.985	1	1	999	6	2	26	3662	26	3662	0
9.985	1	2	999	6	1	26	3662	26	3662	0
9.986	1	2	999	7	1	26	3662	26	3662	0
9.986	1	1	999	7	2	28	4395	28	4395	0
9.987	1	1	999	8	2	28	4395	28	4395	0
9.987	1	2	999	8	1	26	3662	26	3662	0
9.988	1	2	999	9	1	28	4395	28	4395	0
9.988	1	1	999	9	2	28	4395	28	4395	0
9.989	1	2	999	10	1	28	9422	28	9422	0
9.99	1	2	1000	1	1	28	9422	28	9422	0
9.993	1	1	1000	4	2	28	9422	28	9422	0
9.994	1	2	1000	5	1	28	9422	28	9422	0
10.008	1	2	1001	9	1	28	9422	28	9422	0
10.015	1	2	1002	6	1	28	9422	28	9422	0
10.016	1	2	1002	7	1	28	9422	28	9422	0
10.022	1	2	1003	3	1	28	9422	28	9422	0
10.023	1	2	1003	4	1	28	9422	28	9422	0
10.024	1	2	1003	5	1	26	7708	26	7708	0
10.025	1	2	1003	6	1	26	7708	26	7708	0
10.026	1	1	1003	7	2	26	3662	26	3662	0
10.026	1	2	1003	7	1	26	3662	26	3662	0
10.027	1	2	1003	8	1	26	3662	26	3662	0
10.027	1	1	1003	8	2	26	3662	26	3662	0
10.028	1	1	1003	9	2	26	3662	26	3662	0
10.028	1	2	1003	9	1	26	3662	26	3662	0
10.029	1	2	1003	10	1	26	3662	26	3662	0
10.029	1	1	1003	10	2	26	3662	26	3662	0
10.03	1	1	1004	1	2	26	3662	26	3662	0
10.03	1	2	1004	1	1	26	3662	26	3662	0
10.031	1	2	1004	2	1	26	3662	26	3662	0
10.031	1	1	1004	2	2	26	3662	26	3662	0
10.032	1	1	1004	3	2	28	4395	28	4395	0
10.032	1	2	1004	3	1	26	3662	26	3662	0
10.033	1	2	1004	4	1	26	3662	26	3662	0
10.033	1	1	1004	4	2	28	4395	28	4395	0
10.034	1	1	1004	5	2	28	9422	28	9422	0
10.037	1	2	1004	8	1	26	7708	26	7708	0
10.041	1	1	1005	2	2	28	9422	28	9422	0
10.051	1	2	1006	2	1	26	7708	26	7708	0
10.052	1	2	1006	3	1	26	7708	26	7708	0
10.057	1	2	1006	8	1	26	7708	26	7708	0
10.064	1	2	1007	5	1	26	7708	26	7708	0
10.065	1	2	1007	6	1	26	7708	26	7708	0
10.066	1	2	1007	7	1	26	7708	26	7708	0
10.067	1	2	1007	8	1	26	7708	26	7708	0
10.068	1	2	1007	9	1	26	7708	26	7708	0
10.069	1	2	1007	10	1	26	7708	26	7708	0
10.07	1	2	1008	1	1	26	7708	26	7708	0
10.071	1	2	1008	2	1	26	7708	26	7708	0
10.072	1	2	1008	3	1	28	9422	28	9422	0
10.073	1	2	1008	4	1	28	9422	28	9422	0
